id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3368750,Best Kept Secret in Los Angeles,326029,Adrian,Other Cities,Inglewood,33.95905,-118.34129,Private room,171,2,26,2019-12-29,0.33,1,335,0,
3371332,808B Pacific Palisades Village Villa Nr Seashore,3392276,Amir,City of Los Angeles,Pacific Palisades,34.04395,-118.528,Entire home/apt,169,30,49,2020-01-14,1.27,42,349,1,
3372289,New listing discount Venice/SM beach house,16513823,Dc,Other Cities,Santa Monica,34.00114,-118.48225,Entire home/apt,330,3,7,2017-07-25,0.09,3,192,0,227981
3372295,Beautiful Water Adjacent Home-2!!!,2155564,Mitch,Other Cities,Long Beach,33.76702,-118.12427,Private room,125,1,1,2014-07-30,0.01,2,0,0,
3379441,"Comfy, cozy room for solo female traveler!",16900942,Sara,Other Cities,Culver City,34.00827,-118.39588,Private room,59,2,117,2020-03-13,1.87,1,32,0,
3385799,WEST HOLLYWOOD HOUSE--HEART OF WEHO,17081960,Matt,City of Los Angeles,Beverly Grove,34.08488,-118.3688,Entire home/apt,400,4,7,2021-07-25,0.17,1,342,1,HSR21-001515
3386165,Lovely 2 bed home in Mid City LA,3395831,Isai,City of Los Angeles,Mid-City,34.0453,-118.36356,Entire home/apt,125,30,0,,,1,0,0,
3394451,Restored Landmark Cottage (3),7900637,Christopher,City of Los Angeles,Hollywood Hills,34.1168,-118.32346,Entire home/apt,125,30,15,2019-01-01,0.18,4,248,0,
3396078,Luxurious WEST LA/SANTA MONICA room,16184207,Savart,City of Los Angeles,Brentwood,34.05134,-118.46451,Private room,90,30,25,2018-04-28,0.38,1,0,0,
3401363,"Los Feliz - Modern, quiet, clean",17153277,Mark,City of Los Angeles,Los Feliz,34.10624,-118.2849,Entire home/apt,130,30,1,2014-07-30,0.01,1,0,0,
3401726,Brentwood LA.  Apt with Pool Access,627095,Suhail,City of Los Angeles,Brentwood,34.05827,-118.46742,Entire home/apt,125,30,2,2014-07-22,0.03,1,0,0,
3402121,MIDCITY LOS ANGELES ROOM FOR RENT,17157632,Olystis,City of Los Angeles,Mid-Wilshire,34.05056,-118.35596,Private room,75,30,0,,,1,0,0,
3411475,HIlarity Manor- Laughers Welcome,4123343,Josh,City of Los Angeles,Highland Park,34.1107,-118.19745,Private room,68,30,10,2020-03-28,0.14,4,253,0,
3413109,LA Indie Music scene review,17208542,Abbey,City of Los Angeles,Lincoln Heights,34.07291,-118.19827,Private room,105,30,0,,,1,0,0,
3413115,A quiet and spacious private room,17208895,Irmgard,Unincorporated Areas,Agua Dulce,34.52367,-118.29905,Private room,60,1,43,2021-04-25,0.62,1,303,7,
3414817,Malibu Room 4,215462,Paul,Other Cities,Malibu,34.02934,-118.75706,Private room,250,2,283,2021-11-01,3.52,5,350,27,STR21-0049
3416556,"Spacious, hip Echo Park Apartment",1684893,Helix,City of Los Angeles,Echo Park,34.08661,-118.25901,Entire home/apt,107,2,213,2021-10-24,4.85,2,37,24,HSR19-002031
3417627,Super convenience townhouse 3BE/2.5BA,10033808,Zimi,Other Cities,West Covina,34.0133,-117.88481,Entire home/apt,210,3,49,2021-10-10,0.75,9,311,12,
3424948,A bedroom in the HEART of WEHO,17263495,Ellie,Other Cities,West Hollywood,34.08907,-118.37985,Private room,100,5,0,,,1,0,0,
3432296,Hilltop Hideaway Retreat,2891376,Ilana,City of Los Angeles,Echo Park,34.08789,-118.25614,Entire home/apt,201,30,50,2021-06-06,0.67,1,253,2,
3433356,Historic Mansion Guest House,5308092,George,Other Cities,Claremont,34.11448,-117.73743,Entire home/apt,105,3,141,2021-10-17,1.81,1,343,18,
3434216,Guest house for rent,3860978,Maguy,City of Los Angeles,Beverly Grove,34.07012,-118.36548,Private room,400,30,0,,,1,365,0,
3434386,Lovely Echo Park House,17309242,Tracy,City of Los Angeles,Echo Park,34.09105,-118.24577,Entire home/apt,200,30,25,2021-01-16,0.40,6,276,2,
3435311,Beach Front Condo - Min 60 Day Stay,17294834,Lingling,Other Cities,Redondo Beach,33.8405,-118.3886,Entire home/apt,117,30,25,2021-06-25,0.30,1,155,2,
3440150,Upper Shasta Circle - Stunning 2BR,675083,Alejandra,City of Los Angeles,Glassell Park,34.13174,-118.23375,Entire home/apt,145,30,28,2021-10-22,0.44,4,297,1,
3440825,Malibu Modern 1 bedroom Pool House,16332612,Shannon,Unincorporated Areas,Unincorporated Santa Monica Mountains,34.04894,-118.64888,Entire home/apt,396,2,420,2021-10-27,5.67,1,155,88,
3441263,All 6 years new beautiful spacious pool home,14736918,Pam,Other Cities,Culver City,33.99237,-118.44418,Entire home/apt,509,4,136,2021-10-18,2.00,1,289,20,
3442853,Lovely 1930's Apt. E- Hollywood,17351920,Ellington,City of Los Angeles,East Hollywood,34.07741,-118.29104,Shared room,41,30,11,2018-01-03,0.12,1,0,0,
3446774,Cozy studio with full kitchen,17370496,Melissa,City of Los Angeles,Sawtelle,34.03855,-118.45729,Entire home/apt,125,30,136,2021-10-10,1.79,3,354,10,HSR19-002362
3447789,Cozy Cottage,13422642,Ward & Sandy,City of Los Angeles,Hyde Park,33.9845,-118.33665,Shared room,45,90,3,2021-02-27,0.04,1,274,1,
3449142,Le Petit Coquillage,6719252,Olivier,Other Cities,Santa Monica,34.01112,-118.47746,Private room,65,1,378,2019-09-14,4.31,2,0,0,218550
3449204,Casa Del Alameda in Picturesque Port Town .,1180987,Osiris,City of Los Angeles,San Pedro,33.75199,-118.29937,Entire home/apt,48,30,74,2021-08-01,1.06,3,171,4,
3457187,"Mar Vista's 2 Bedroom, 1 Bathroom Summer Getaway.",16245779,Jered,City of Los Angeles,Mar Vista,34.00938,-118.42993,Entire home/apt,140,30,9,2016-07-24,0.14,1,0,0,
3457569,Northeast Pasadena:Queen Bed,17424443,Beatrice,Other Cities,Pasadena,34.15671,-118.11191,Private room,76,2,227,2020-03-08,3.03,2,8,0,SRH2018-00035
3458594,Silverlake/Loz Feliz House + Yard + Hot Tub,17299207,Hanna,City of Los Angeles,Silver Lake,34.0985,-118.27357,Entire home/apt,170,30,7,2016-07-19,0.10,1,0,0,
3464878,Cozy Studio with a view,17466265,Rita,City of Los Angeles,Hollywood Hills,34.10923,-118.3259,Entire home/apt,110,30,1,2015-08-02,0.01,1,0,0,
3467175,LOFT zen gsthouse - Larchmont Village w/ own entry,10162390,Susie,City of Los Angeles,Windsor Square,34.0732,-118.32167,Entire home/apt,150,30,31,2021-05-07,0.90,2,275,3,
3468384,BLOCK TO BEACH - Craftsman Studio,10932637,Anna,Other Cities,Long Beach,33.76662,-118.17978,Entire home/apt,82,3,264,2021-10-21,6.23,1,7,81,
3475506,Studio in Great Hollywood Neighborhood,1715851,Seth,City of Los Angeles,Hollywood Hills,34.10597,-118.31939,Entire home/apt,63,30,0,,,1,0,0,
3477847,BEAUTIFUL/PRIVATE BATH/Near BEACH,2563156,David,City of Los Angeles,Venice,33.98898,-118.46559,Private room,89,30,73,2017-06-23,0.91,2,348,0,
3478519,Northeast Pasadena: Master Suite,17424443,Beatrice,Other Cities,Pasadena,34.15951,-118.11115,Private room,76,2,296,2021-10-29,3.75,2,355,30,SRH2018-00035
3478607,Beverly Hills City Center! FIRST 12 NIGHTS FREE !!,16503811,Sherry,Other Cities,Beverly Hills,34.0678,-118.38323,Entire home/apt,315,30,5,2019-09-27,0.18,4,260,0,
3479056,Malibu Guesthouse,17523696,Elizabeth,Other Cities,Malibu,34.01755,-118.81661,Entire home/apt,164,30,18,2015-08-24,0.23,1,0,0,
3485758,⭐️ Large 2/2 steps to Beach and Canal!,1458653,Lauren,City of Los Angeles,Venice,33.9844,-118.46977,Entire home/apt,299,30,122,2021-08-02,1.39,15,70,3,
3487525,VINTAGE BUNGALOW / BIKE TO BEACH,7939281,Heather,City of Los Angeles,Del Rey,33.98908,-118.43343,Private room,140,30,9,2015-09-20,0.12,1,365,0,
3487768,"Sun Filled Sanctuary Room in 4,500 Sq Ft Mansion",5469474,La City,City of Los Angeles,Koreatown,34.05557,-118.30191,Private room,89,30,27,2020-03-28,0.48,24,322,0,Exempt - This listing is a bed and breakfast
3488199,ENTIRE HOUSE in HILLS-AMAZING VIEWS,309512,Vincenzo,City of Los Angeles,Hollywood Hills,34.11341,-118.32206,Entire home/apt,386,2,49,2021-08-30,0.56,3,298,11,HSR21-000113
3488763,VIEWS HOLLYWOOD SIGN - DOWNTOWN 1&2,309512,Vincenzo,City of Los Angeles,Hollywood Hills,34.11517,-118.32398,Private room,245,2,10,2021-09-26,0.12,3,318,3,HSR21-000113
3489157,Mid Shasta Circle - Beautiful Glassell Park 2BR,675083,Alejandra,City of Los Angeles,Glassell Park,34.130825,-118.231461,Entire home/apt,145,30,48,2021-08-22,0.59,4,287,2,
3494428,Garden Haven in Santa Monica,7100267,Zizi,Other Cities,Santa Monica,34.00733,-118.46982,Entire home/apt,110,2,124,2021-07-26,1.61,1,1,9,215734
3498744,Cool view private  entrance studio,16213620,Christine,Other Cities,Sierra Madre,34.17296,-118.04038,Private room,69,3,47,2018-05-18,0.53,2,306,0,
3504635,Peaceful westside cottage with yard,3473443,Leah,Other Cities,Culver City,33.99391,-118.43146,Entire home/apt,350,3,2,2016-01-02,0.02,2,0,0,
3506410,Santa Monica Canyon Pied-a-Terre,61692,Leslie,City of Los Angeles,Pacific Palisades,34.03092,-118.51178,Entire home/apt,129,2,473,2021-10-14,6.08,1,29,61,HSR19-003569
3506751,Art House in Hollywood Hills,17657291,Christina,City of Los Angeles,Hollywood Hills,34.1098,-118.31534,Entire home/apt,555,30,9,2020-09-09,0.14,1,363,0,HSR19-004238
3510544,Agoura Hills Private Room,17675084,Marlene,Other Cities,Agoura Hills,34.16636,-118.7487,Private room,85,1,33,2017-04-09,0.39,1,0,0,
3512378,CDC-Sanitized Private 1 Bedroom Apartment in Home,10453251,Maria,City of Los Angeles,Sherman Oaks,34.14872,-118.46204,Entire home/apt,137,2,120,2021-10-16,1.37,1,16,24,HSR19-005058
3512504,Hollywood Hills Pool & View/movie theater,10685519,Matt,City of Los Angeles,Hollywood Hills West,34.11152,-118.36709,Entire home/apt,1528,5,4,2021-08-07,0.05,2,88,1,HSR21-001554
3513580,Cozy 1 Bedroom in Hollywood,17691545,Brandon,City of Los Angeles,Hollywood,34.08502,-118.33007,Entire home/apt,124,30,1,2014-07-30,0.01,1,0,0,
3517645,South Pasadena Craftsman Home,17711712,Stephanie,Other Cities,South Pasadena,34.11319,-118.1548,Entire home/apt,375,4,1,2014-11-30,0.01,1,0,0,
3519820,"Gorgeous, quiet Echo Park 1 bedroom",1799012,Miriam,City of Los Angeles,Echo Park,34.0825,-118.2582,Entire home/apt,99,30,44,2019-08-24,1.23,1,42,0,
3524259,Beautiful Creative Sunny Loft,2408848,Michele,City of Los Angeles,Downtown,34.0451,-118.2525,Entire home/apt,99,30,9,2019-06-25,0.16,1,89,0,HSR19-002540
3530810,Charming Craftsman Walkstreet Apt!,17775095,Sarah,City of Los Angeles,Venice,33.99704,-118.4799,Entire home/apt,157,30,7,2015-09-07,0.09,1,0,0,
3533185,"Private entrance,chef,laundry,view,",17787808,Nikita,City of Los Angeles,Woodland Hills,34.16328,-118.5982,Entire home/apt,440,31,7,2018-11-12,0.11,10,365,0,
3534315,Brentwood/West LA high rise w/views,17795222,Aly,City of Los Angeles,Sawtelle,34.04831,-118.45914,Entire home/apt,149,30,1,2014-08-25,0.01,1,0,0,
3539535,"Designer Beach House, El Segundo",17817707,Anne,Other Cities,El Segundo,33.9235,-118.41977,Entire home/apt,525,5,2,2017-07-15,0.04,1,0,0,
3540852,"Art filled Modern, near Montana, North SM - 2 Bdrm",16754341,Nancy,Other Cities,Santa Monica,34.03152,-118.48947,Entire home/apt,201,30,16,2021-09-09,0.20,1,278,2,
3544380,Newly Remodeled Bright Studio,17843239,Monika,Other Cities,West Hollywood,34.09095,-118.35129,Entire home/apt,105,2,207,2021-10-23,2.64,1,102,51,
3544508,Luxurious and quiet - 30 second walk to the beach!,13875405,Ben,City of Los Angeles,Venice,33.98979,-118.47339,Entire home/apt,199,30,13,2017-07-16,0.17,1,0,0,
3545531,"$25 ""D"" Shared Home/ultra clean.  best area",12630342,Sandee,City of Los Angeles,Rancho Park,34.03879,-118.42405,Shared room,25,30,7,2018-09-30,0.14,23,186,0,Exempt - This listing is a bed and breakfast
3561421,Adorable Beach Bungalow,10319843,Curt,Other Cities,Long Beach,33.75743,-118.13405,Entire home/apt,240,3,243,2021-10-16,3.03,2,279,42,
3562422,COLORFUL HOLLYWOOD BUNGALOW,6277851,W.C & Elly,City of Los Angeles,Hollywood Hills,34.10437,-118.33934,Entire home/apt,78,30,359,2021-09-09,4.13,11,62,4,
3563030,West Los Angles Oasis,17939609,Barbara,City of Los Angeles,West Los Angeles,34.04714,-118.44221,Private room,100,90,40,2019-12-03,0.53,1,134,0,
3563533,Rustic Space Perched in the Hollywood Hills,922109,Mathias,City of Los Angeles,Hollywood Hills,34.11477,-118.32085,Entire home/apt,256,1,777,2021-11-01,12.32,1,299,157,HSR19-002983
3563679,"Idyllic, Romantic Beachfront Apartment in Malibu",17944041,Connie,Other Cities,Malibu,34.03793,-118.61114,Entire home/apt,482,3,245,2021-10-24,3.24,1,36,35,STR20-0064
3568981,2 BR  Condo Near the Beach,2681663,Jeffrey,Other Cities,Long Beach,33.77714,-118.16986,Private room,170,31,0,,,1,0,0,
3576373,Sublime Gorgeous Hideaway with Pool,18010271,Martha,City of Los Angeles,Windsor Square,34.07529,-118.32017,Entire home/apt,275,30,2,2014-08-16,0.02,2,155,0,HSR19-001658
3582797,Hollywood Hills Private Guest Suite,18047038,Martin,City of Los Angeles,Hollywood Hills,34.1094,-118.32938,Private room,110,3,77,2021-11-01,1.87,1,206,17,HSR19-000242
3583369,Garden Getaway LAX,18050050,Rosie,City of Los Angeles,Westchester,33.96654,-118.38798,Private room,75,30,370,2020-11-28,5.98,1,298,2,HSR19-000296
3583498,Entire Suite: super clean! Walk to the beach.,7765823,Lorna,Other Cities,Santa Monica,34.00798,-118.47978,Entire home/apt,186,2,105,2021-10-26,1.21,1,281,31,216688
3586224,Hillside Striking View Apt,18024393,Javier,City of Los Angeles,Glassell Park,34.12281,-118.23447,Entire home/apt,149,1,243,2021-11-01,9.80,3,321,51,HSR19-002925
3592191,QUIET ROOM IN HOLLYWOOD,18096454,Eric,City of Los Angeles,Hollywood Hills,34.10636,-118.32369,Private room,70,30,0,,,1,0,0,
3593066,Peaceful Canyon Retreat-Private Studio Apartment,18100301,Bruce,Unincorporated Areas,Unincorporated Santa Monica Mountains,34.04843,-118.77777,Entire home/apt,207,2,207,2021-10-30,2.66,1,140,11,
3595022,"Hollywood Hills, walk to Blvd, pool, quiet street",15908796,Jill,City of Los Angeles,Hollywood Hills,34.10906,-118.32996,Private room,92,30,100,2020-03-29,1.32,1,364,0,
3595890,Incredible View - Canyon and Trees,7464864,Marianne,City of Los Angeles,Woodland Hills,34.16283,-118.60341,Private room,83,30,14,2021-02-23,0.34,2,306,5,HSR20-002374
3596320,Charming & Spacious Bedroom,9436771,Linda,Other Cities,Bell,33.973,-118.18601,Private room,72,2,214,2021-08-30,2.76,2,342,18,
3605568,Hollywood Hills Lake House Escape,1380474,Eric,City of Los Angeles,Hollywood Hills,34.1172,-118.32487,Entire home/apt,275,3,93,2021-10-29,1.37,1,320,23,HSR19-004891
3605737,Beautiful and Peaceful Canyon Home,2365053,Albina,Unincorporated Areas,Topanga,34.09742,-118.59693,Entire home/apt,230,12,0,,,1,0,0,
3605813,It's a room:) plus surfboards and bikes,7705142,Ben Bela,City of Los Angeles,Venice,33.99634,-118.46223,Private room,500,30,0,,,1,365,0,
3606175,Spanish with Down Town Views in Los Angeles -Feliz,18173932,Livinio,City of Los Angeles,Los Feliz,34.10827,-118.28379,Entire home/apt,155,30,122,2021-10-31,1.91,2,191,2,Exempt - This listing is a transient occupancy residential structure
3612212,Charming & Quiet,18201315,Tom,City of Los Angeles,Mount Washington,34.09575,-118.21349,Private room,75,2,209,2021-10-25,4.16,1,207,28,HSR19-001338
3614094,Venice Beach Surf Studio,18210332,Yasmin,City of Los Angeles,Venice,34.0005,-118.4676,Entire home/apt,111,30,102,2016-12-14,1.31,1,0,0,
3614820,"Venice Beauty (Culver West -close to Venice, MDR)",9698854,Liz,Other Cities,Culver City,33.99584,-118.43423,Private room,74,28,8,2015-09-15,0.10,1,359,0,
3614983,Cozy Little Guest House,5628767,John,Unincorporated Areas,Val Verde,34.44603,-118.6544,Entire home/apt,42,2,14,2017-05-01,0.24,2,0,0,
3615085,Charming Manhattan Beach Cottage,18215480,Michael,Other Cities,Manhattan Beach,33.88592,-118.40546,Entire home/apt,425,30,68,2019-07-11,1.54,2,186,0,
3616572,The Simple King of Silver Lake,18223127,Kelsey,City of Los Angeles,Silver Lake,34.07899,-118.28078,Entire home/apt,100,30,9,2016-06-28,0.12,1,0,0,
3624905,Dee's BnB Experience #2,2190204,Dee,Unincorporated Areas,Ladera Heights,33.98115,-118.37668,Private room,65,2,72,2021-10-25,0.84,2,67,21,
3625389,Dee's BnB Experience #1,2190204,Dee,Unincorporated Areas,Ladera Heights,33.97851,-118.3776,Private room,55,2,107,2021-10-24,2.03,2,149,27,
3626184,Perfect Venice Beach Vacation Home for Couples and Families,506779,Claudia,City of Los Angeles,Venice,34.00204,-118.45008,Entire home/apt,299,2,112,2021-10-16,1.76,1,317,21,HSR19-003139
3628066,Entire Single-Family House.  Large Bungalow,1317021,Gina,City of Los Angeles,Eagle Rock,34.14447,-118.19377,Entire home/apt,339,2,37,2021-08-31,12.76,1,119,35,HSR20-002435
3628487,amazing artist retreat !,5379817,Isabelle,City of Los Angeles,Echo Park,34.09023,-118.25674,Entire home/apt,168,30,22,2019-05-27,0.33,1,307,0,
3629028,Sunny House in Hollywood Hills,15637379,Robby,City of Los Angeles,Hollywood Hills,34.10834,-118.3408,Entire home/apt,404,30,125,2020-05-14,1.93,2,0,0,HSR19-002192
3629747,Venice Escape~bikes & beach,18291436,Sarah,City of Los Angeles,Venice,33.99287,-118.47,Entire home/apt,99,31,400,2021-10-16,4.92,3,317,5,
3635268,A Magical Place to Stay,9190174,Jay,Unincorporated Areas,Altadena,34.17752,-118.12472,Private room,85,2,6,2018-07-07,0.08,1,216,0,
3645592,"Bright, Spacious Ktown Gem w/ Parking",18414308,Alex,City of Los Angeles,Koreatown,34.07117,-118.29025,Entire home/apt,98,30,65,2019-06-16,0.99,1,62,0,
3646645,Beautiful home on the westside,10264642,Sandrine,City of Los Angeles,Del Rey,33.99017,-118.415,Entire home/apt,329,30,23,2021-09-19,0.44,1,319,2,HSR19-001696
3651220,"Spacious, quiet & clean! 
30 day discount!",18462394,Solomon,Other Cities,Inglewood,33.95849,-118.35044,Entire home/apt,114,7,30,2021-10-04,0.93,5,49,12,
3651729,Cottage Home in the City,18466775,Paul,City of Los Angeles,Echo Park,34.06449,-118.25577,Entire home/apt,80,30,36,2018-11-14,0.65,1,20,0,
3653599,Charming,885144,Melissa,City of Los Angeles,Hollywood Hills,34.10695,-118.33946,Entire home/apt,180,30,4,2016-01-31,0.05,1,365,0,
3653912,"Mid Century Modern w/AC, 125"" 4k Projector, & more",4483584,Giovanni,Other Cities,Long Beach,33.81211,-118.12631,Entire home/apt,221,3,206,2021-10-17,2.74,1,157,33,NRP21-00111
3654688,Estate Home LA/San Fernando Valley,7391588,Marissa,City of Los Angeles,Chatsworth,34.25905,-118.56698,Shared room,35,31,27,2021-08-01,0.58,6,310,1,
3655131,Sunny Los Feliz / Silverlake Artist 1-Bedroom,10998487,Chase,City of Los Angeles,East Hollywood,34.0942,-118.29117,Entire home/apt,150,30,7,2021-03-25,0.14,1,0,3,
3655176,"2Br&2Ba, Large Beautiful view condo",7708896,Rick,City of Los Angeles,Koreatown,34.05702,-118.30801,Entire home/apt,140,30,15,2021-10-17,0.31,1,365,2,
3655310,Large Luxurious Studio,18494696,Bernardina,City of Los Angeles,Mid-Wilshire,34.06478,-118.34636,Entire home/apt,160,30,0,,,1,0,0,
3662153,North Hollywood / Burbank Townhouse,1421946,Simone & Claudia,City of Los Angeles,North Hollywood,34.19134,-118.37019,Entire home/apt,75,31,108,2021-08-07,1.30,1,203,2,
3663765,Suite Unit in a Resort Community,18355011,Jen,Other Cities,Azusa,34.14381,-117.90062,Private room,75,2,2,2019-12-30,0.02,1,0,0,
3665537,Charming One Bedroom Guesthouse,6333737,Sigal,City of Los Angeles,Carthay,34.05392,-118.3704,Entire home/apt,144,30,35,2021-09-05,0.45,2,348,3,
3667492,"Awesome ""ON THE STRAND"" Beach Property",18601971,Jim,Other Cities,Hermosa Beach,33.85492,-118.39997,Entire home/apt,133,30,14,2019-01-05,0.16,1,71,0,
3668984,Amazing Echo Park Hillside View!!!,13566359,Erick,City of Los Angeles,Echo Park,34.08835,-118.25241,Entire home/apt,139,31,154,2021-10-16,3.65,3,272,6,
3673290,Classic 1920s Spanish-style Retreat in the Hollywood Hills,15306308,Mollie,City of Los Angeles,Hollywood Hills,34.11121,-118.32127,Entire home/apt,159,30,20,2020-04-27,0.27,1,14,0,
3673703,Studio in Beverly Hills,18650951,F,Other Cities,Beverly Hills,34.0682,-118.38278,Entire home/apt,120,4,53,2020-02-07,0.62,1,0,0,
3676576,"Silver Lake Hillside 2BD, 2BR House",3697045,Campbell,City of Los Angeles,Los Feliz,34.09853,-118.2762,Entire home/apt,150,30,0,,,1,0,0,
3678271,Cozy Studio Guest House with Courtyard Garden,16188262,Joseph,City of Los Angeles,Hollywood,34.09297,-118.3235,Entire home/apt,101,2,445,2021-11-02,5.60,1,41,17,HSR21-001378
3679353,CLEAN Burbank Guest House - Warner Brothers & NYFA,18699999,Peggy & Jesse,Other Cities,Burbank,34.14772,-118.33342,Entire home/apt,153,1,183,2021-10-25,2.15,2,247,38,
3684911,Nice Apartment in West LA,5672642,Franck,City of Los Angeles,Bel-Air,34.07679,-118.46804,Entire home/apt,105,30,1,2014-09-08,0.01,2,0,0,
3685300,"Architectural Loft nested in WEHO, LA and BHills",18171166,Jan,City of Los Angeles,Beverly Grove,34.07646,-118.3711,Entire home/apt,494,5,30,2021-10-27,0.40,1,22,22,HSR20-001989
